x1,x2,label
0.3127365525734953,-0.851055995608464,C2
-0.341165651438861,0.0601801721951114,C4
0.1775576836667523,0.8426779619817171,C3
0.19987347044111892,0.4017210058445646,C2
-0.587641864024856,0.6358422414902389,C1
-0.7751260243470313,-0.19470097593105473,C1
0.4868514197040872,-0.8753196247651094,C2
0.20372945315504998,0.9624481920785108,C3
0.41963778656193607,-0.7366852817583771,C2
-0.3537192992856595,-0.21425442494694913,C1
-0.7105987653642751,0.07787966889361786,C4
-0.357380537784433,0.6933495260233506,C1
-0.09544477184700817,-0.35229878886361354,C1
-0.9190850284425938,-0.5085748894949182,C2
-0.15815215516674286,-0.6366515500755394,C2
-0.26918790436606055,-0.9941152836485443,C3
0.410140004974884,-0.22978671539500706,C1
-0.24259548487232685,-0.805049716676008,C2
-0.9962271688211684,-0.33239993322225425,C3
-0.8297627521697835,0.1166217869977364,C4
-0.21935605697111726,0.5571364241044985,C1
-0.7862517801938955,0.8302138701671338,C1
0.633315491163396,0.020645137831710958,C3
0.7700102994832962,0.07870261679643975,C3
0.017179754846865514,0.15644316189203167,C3
-0.5284114664960662,-0.5712999226072479,C2
-0.6420887144101259,0.8143646583156832,C1
-0.5882188119825795,0.43745407215555887,C2
-0.5188621830312534,0.04362998570832333,C4
-0.9085346897340563,0.37134846286320644,C2
0.7904650305265115,-0.09598628354264371,C4
0.5562213100673032,0.017956910181995855,C3
0.7656938721805959,0.5895904406150689,C1
-0.4456359842537818,0.21378135834632506,C2
0.7612712475481436,-0.32433300397313447,C1
0.9859606782728692,0.8523853523769374,C3
-0.9442801204386007,0.2233366032619173,C4
-0.08513010193122605,-0.6572914244718442,C2
0.6359937351258513,-0.5375805149248818,C2
-0.019712357004126213,0.7549297894366545,C4
0.2964109282904015,0.8223819795768001,C1
0.17124134736146446,-0.778679049073224,C2
0.29001768317359544,0.1921545962191995,C2
-0.3830761155685485,-0.4478852724833613,C1
0.9909403339548573,0.46359784124261916,C3
0.29771475083013965,-0.5185139790178956,C2
0.809486080687907,0.6496919410805764,C1
-0.603812909985014,0.476324809023313,C2
-0.05254453921889857,-0.8326442013657311,C3
0.3843531278882977,0.6205577253380856,C1
-0.5106668724583856,-0.7638723652188231,C2
0.8828538288822567,0.7303515696341993,C1
0.7957269696740488,-0.23223118070589566,C1
-0.17024883486640152,0.5606129378538705,C1
0.1986274583501353,-0.3918204629841626,C1
0.5610350829867388,-0.2692271145577325,C1
0.59376408019152,0.5418438025442185,C1
0.03190963604105024,-0.17207272529667317,C4
0.6835371891167294,-0.9196503053414149,C4
-0.4026228894552184,0.037978144454378304,C4
0.3447077565769594,0.7303572785637082,C1
-0.47740944143446207,0.610502576768152,C1
0.8782298180926649,-0.8272830264334605,C4
-0.2921002711164835,0.48065131985696286,C2
-0.2556851022847375,0.5832675362443862,C1
0.9904670142966616,-0.5485411415893708,C4
0.7940187978435966,0.18717162299825518,C2
0.8237851542982135,-0.5174753634478573,C2
0.9793461116875302,0.06247529949608421,C3
0.13837890785274354,-0.16389737190702025,C4
-0.9429298771175063,0.19490513283931854,C4
0.7514291432672311,-0.9007848277097914,C4
0.8971687689814773,0.8347457049720408,C3
0.8200078301977547,-0.5695151055300061,C2
-0.3350192948430686,-0.6820326494305584,C2
-0.4779322038513041,0.7729568613842419,C1
-0.6331111759958525,0.6876034475657771,C1
-0.5987165182402459,-0.770739340886234,C2
-0.9674586695918794,0.6877032197860633,C4
-0.3737084856126829,0.3130409128850511,C2
0.15232335227339955,0.0010148152254325638,C3
-0.20816606013392147,0.37066280716586286,C2
-0.10300324254896709,-0.03711756657795107,C3
-0.17124033392943105,0.10977623203369902,C4
-0.8828738544545944,0.407667510861486,C2
-0.9082076693179959,0.876402569604781,C4
-0.8468845297290675,-0.20966648589369008,C3
0.7584274657638039,-0.9102168600081497,C4
-0.9176203317397036,0.2746621468066086,C4
0.2992724434878633,-0.9256903974655264,C4
-0.8116186381363895,0.09089533168287023,C4
0.9695985787600483,-0.5795674977921368,C4
-0.8430354000238953,0.13942742719066237,C4
-0.9761741078151842,0.9615233058388368,C4
0.7886199640227591,-0.44650119286641576,C1
0.6691149407728842,-0.5287569909241121,C2
0.861020967527715,-0.26732904836252835,C1
-0.34880671264154817,-0.7339511114560644,C2
0.18437181492617016,0.22019060592597106,C2
0.8049970498884249,-0.959951295655268,C4
-0.13718792332018737,0.7211792500706351,C1
0.9046614724474682,0.46448990754098474,C2
-0.6916744361769716,-0.455087938230307,C1
-0.28815319704992515,-0.6482502119441766,C2
0.6493044572489974,-0.19672150970331703,C1
-0.7516598334849027,0.5137702058665792,C1
0.8341227639240603,0.8088451487043051,C3
0.008325730860733849,0.83745883417051,C3
-0.049223999960470666,-0.7102309043761861,C3
-0.9223301265445594,0.554657439129189,C1
0.06684753394208842,-0.7248613022016848,C4
0.9420206304703249,0.20185483871842025,C3
-0.760234902763478,0.803146414539099,C1
-0.8575264492338037,0.34490113117957044,C2
0.25551335230914085,-0.03417333851897553,C4
-0.12299023954230881,0.7865580283886651,C4
-0.8753269310908218,0.22791988994083856,C4
-0.8521349846929798,-0.3202028653102744,C1
0.3978589575236091,-0.5562485123232637,C2
-0.8805586842473159,0.737337592075868,C4
0.9583322253318882,0.5448436597105064,C3
0.9783261172390181,0.5579916612554785,C3
-0.8922330253407298,0.48230480909415396,C2
0.7764374224132873,-0.017035017819261533,C4
-0.5181475412766083,-0.3181294854196781,C1
-0.5097345639528161,-0.6496629899929562,C2
0.6156165113327707,-0.9942022203163412,C4
0.8436357400326313,-0.4664751561309526,C1
0.8240584905944071,-0.9853580188318867,C4
0.3183708725679939,0.7296112801741408,C1
-0.5281167611467417,-0.8167255293906559,C2
0.2166812132361693,-0.8940028421381234,C4
0.6768306832050908,0.6493273949086698,C1
0.6410687270111985,-0.38108471562520063,C1
-0.9757010977946652,-0.9414207876641374,C3
0.8219805212798619,-0.41507828381215583,C1
-0.03333862259004361,0.12062364296847261,C4
-0.6495982289915319,-0.0834417224778432,C1
-0.7611172237887831,-0.40050788525917347,C1
-0.43796824759151654,-0.6740415878379489,C2
-0.1572602899048987,-0.36227121540028184,C1
-0.4283614986534119,-0.7447540881665162,C2
-0.06484213911053294,0.5487440541841702,C1
-0.7293582225209094,-0.18984435878581785,C1
0.3018772758167194,-0.4888980110202623,C1
0.9779267539701089,-0.44661810127470547,C4
0.005864139641083899,0.9597241822534821,C3
0.3733437750029589,0.6567389974294868,C1
-0.7294130549041791,-0.1071785666301972,C3
-0.15469659602485053,-0.38370301820613184,C1
-0.30851867924871446,0.7996920944829036,C1
-0.5516724241738755,0.5022329349540995,C1
-0.5353721552719342,-0.5366456847270367,C2
-0.706626744326541,0.5452167165662014,C1
-0.5201263608424853,0.503307967084339,C1
-0.616805003520225,0.7537282198783579,C1
0.8463281420113786,0.19754953364013184,C3
0.6569691613728132,-0.7882186815059888,C2
-0.298630548103614,-0.14070825799386721,C1
0.32285299333339745,-0.27589276919802974,C1
0.9999991895932174,-0.1573327028878051,C4
-0.5658936611575971,-0.44407040358355165,C1
-0.6104125557791187,0.1130254283171781,C2
-0.8961429400983305,-0.8429604388343417,C3
0.2457525387297108,0.2412566464810395,C2
-0.24445714839651234,-0.03504031837882016,C3
-0.5216770304379419,-0.3320900868440033,C1
-0.6294827028933507,-0.35043887105745886,C1
0.8120331541411208,0.13169480663056632,C3
-0.17874070348022708,-0.5084208491252187,C2
-0.09519394279548732,0.2682891134463776,C4
-0.9319204658572353,-0.019951781406237767,C3
-0.1128192892151263,-0.44080033193503687,C1
-0.7508302924687302,0.16875664260449375,C2
0.6896440893092228,-0.9532457227705748,C4
0.508294302275192,-0.1506000261939875,C1
0.8703316053760404,-0.46987147647623284,C1
-0.21862335449970827,-0.8208120628686835,C2
-0.4362383502715099,0.31864053565670725,C2
0.7026858753063445,0.043241168246801465,C3
-0.3580252300294353,-0.9576244332149539,C3
-0.7067175914924622,-0.8628113253577103,C2
-0.7873502137126176,-0.4934718282323536,C1
0.1588343131515184,0.522958102302876,C1
-0.8255273163552546,0.12468051919700662,C4
-0.44913038431102015,-0.7591734523085043,C2
-0.2917625279015388,0.07756158626435528,C4
0.8349822305200938,-0.5466201148286851,C2
0.3028611613245866,0.017660667521942175,C3
0.6614628754340894,0.5521049184002089,C1
0.19869767149696949,0.8763977260524818,C3
0.44827956987004436,0.6749178757628906,C1
0.9762398373391616,0.129379110766501,C3
-0.33671549208594587,-0.8369891091391777,C2
0.4265002150179753,-0.26340243329112334,C1
0.8319785327658336,-0.37202462212554366,C1
0.81006589457149,-0.10173800867949079,C4
-0.800883296687225,-0.4947596895443802,C1
-0.8549754106427772,-0.24672837511689627,C1
0.5368912484528683,0.23744079522362105,C2
0.2596635677286758,0.19617630108427075,C2
0.7193828026072329,0.5614115136009674,C1
-0.9959555257918407,-0.9002063568634311,C3
0.37242231887743005,-0.23492420954049265,C1
0.23526222492454774,-0.595518261738845,C2
-0.8400402306543719,0.23558150662204946,C2
-0.025602763774986048,-0.22860641286093641,C3
-0.9175103614708788,-0.8623883611583043,C3
0.47887509416055507,-0.2041315113825406,C1
0.5400347329849802,-0.35912430308585575,C1
-0.1178500413153396,-0.8615567516396887,C3
0.8516448087708772,0.7583663786835935,C1
-0.4766689038285501,0.3547937661364229,C2
0.42531786595168297,-0.43795507039862613,C1
-0.8774243805715107,0.6922469183796547,C1
0.8367066195393924,0.3101945038396936,C2
-0.44622694278443253,0.6693293593974095,C1
-0.29807551011213307,-0.14923831699417978,C1
-0.8757490192441393,0.8661490421434845,C4
-0.5807803517620935,-0.4424175887194255,C1
-0.008066324508533285,-0.9727670857009916,C3
0.6062382113110656,-0.9885323586816612,C4
0.6335890736934668,-0.6852279237472305,C2
0.3740504801287192,-0.3442981294242522,C1
0.12350255946422894,0.34905518455591134,C2
0.45606841428371236,-0.2644139971987576,C1
0.3901188386899723,0.5341965639184136,C1
0.6494341513903514,0.974233908764335,C3
-0.4111032600367033,0.09109635311733877,C2
-0.9715861343835186,0.6419103395828372,C4
-0.7371755673687659,-0.7941038390715174,C2
-0.046216636149802204,-0.05622416063031799,C3
0.05774655872483758,0.7510227767683681,C3
0.029145596289224418,0.9809826372170782,C3
-0.5821436977105294,0.14724008620102214,C2
0.8445728490401709,-0.06735648388649529,C4
-0.09258960677703842,0.10895810642812687,C4
-0.4000793194969301,-0.4387266715538667,C1
0.5879270556423235,0.25137535873748074,C2
0.514611356080382,-0.33811796817600537,C1
0.22582983734071238,0.8368599118887776,C1
-0.6923591937956699,-0.3450247808177769,C1
0.013704514297247616,0.2993014286609108,C3
-0.028986135444229344,-0.8337035188425179,C3
0.9590383357891641,-0.3910045196127978,C4
-0.4382335908724029,0.14122458308251806,C2
-0.8724859305136665,-0.9730502719332688,C3
0.8021866608035024,-0.19068406687772388,C1
0.5236356517847665,0.3463282604800173,C2
-0.09519972090016338,-0.3554387517723405,C1
0.5496631570006785,0.33008067486442294,C2
0.2281373572354073,-0.6404968292025615,C2
0.7045405847479806,0.7276283672940891,C1
-0.8787474121554091,0.9264404903416867,C4
-0.5322995347322719,0.9898104318205196,C4
-0.37057716416001596,-0.3634782501891378,C1
-0.8416653695422622,-0.3998812154640514,C1
0.6103995929992072,-0.7123906839768412,C2
-0.031077948809230316,0.8015800284870722,C4
0.25004703157546904,0.7343743485797201,C1
0.34250877690734005,-0.5775293057665578,C2
0.9681489957643303,-0.7608407797316474,C4
-0.6035627985285752,-0.5096204494426966,C2
0.269621998734495,0.3297236489532771,C2
0.19092632201143367,0.37295952488953277,C2
0.22332428140437655,0.20006849349464706,C2
0.2991061097261851,-0.7049604576033699,C2
-0.05989643495577468,-0.9168912483143514,C3
0.35581386170619256,-0.7444051341004794,C2
0.6736802898613303,0.47904617724613563,C2
0.04566237103061854,0.604402401796579,C3
-0.017584998318670664,-0.35913018920886475,C3
0.3365932302842094,0.8370363008476025,C1
-0.2330370433518072,-0.7015097479487427,C2
0.6733323194988039,0.5281859574032552,C1
0.9382709229365211,-0.7544070475634366,C4
0.31586646700043075,-0.2528918265764186,C1
0.9723253669762901,-0.8816274708564793,C4
0.04126428503742585,0.7853522015829864,C3
-0.32748636328603675,0.4628885647546095,C2
0.022867171935915698,-0.42427476573247946,C4
-0.9125871900369655,-0.9821370661767665,C3
-0.14092060744926016,-0.2072066159220387,C3
-0.27872502083587003,-0.9676856463197101,C3
-0.555310524210431,0.2990421079773471,C2
0.9264292589964074,0.39250560746783525,C2
0.66085756088112,0.33714758984829696,C2
0.6812756907226551,0.3502573389793573,C2
-0.2943915812816953,-0.3323613969069943,C1
0.8344977713876618,0.7247588454164897,C1
0.2948699820346967,0.7125572134474147,C1
0.33557484531311754,0.5925857832394323,C1
0.9348033950294614,0.6895539980072611,C3
0.973627367498964,-0.31428755487405735,C4
0.9993715144593782,-0.2928179192018765,C4
-0.28891764143823195,0.9848841104055264,C4
0.4427972518518706,-0.15901768928440907,C1
0.8255988675763104,0.3257936026547976,C2
0.6347651500932712,0.3212798707570719,C2
-0.23685364337474835,0.22808363947360744,C2
-0.973075855997964,-0.8625589255923416,C3
0.8570822613756017,0.6122752447975965,C1
0.14245087136370582,-0.40033335468258513,C1
0.8825282973688775,0.5873010127321294,C1
-0.27386223540365284,-0.3017734046117184,C1
-0.20770237312378792,-0.9286018415567254,C3
-0.1993283311975078,0.46136950008742117,C2
0.9200784450603576,-0.34830251310810967,C1
-0.1545267526591214,0.9369673063595598,C4
-0.5614669178592309,0.7929198657062246,C1
-0.6523307112226493,-0.09071563258771276,C1
-0.07557611003801035,0.27317086218600606,C4
-0.42952544623520317,0.011088802499679362,C4
-0.49016873492515955,0.5549032008287866,C1
-0.45753839716336797,0.5026509390734011,C1
0.28798175868968734,-0.3083069163300871,C1
0.9919005668231184,0.6630023074805123,C3
-0.6058426665930763,0.32655615159540496,C2
-0.7664448632572487,0.47515766642651247,C2
-0.5033897313421651,-0.644894039644553,C2
-0.1389783703709644,-0.9141710501345279,C3
0.3093610376248772,0.9069362937862997,C3
0.5059042185577727,0.38148920724441027,C2
-0.8217901894576349,-0.5588128427596037,C2
0.8958196166311017,0.9464732510586336,C3
-0.20675487096770406,-0.04266836526936135,C3
0.9764299113275419,0.6551282787477584,C3
0.6455868163891734,0.5897994572105381,C1
-0.04159611305689759,0.19885735588039144,C4
0.973052700364448,-0.8148687906117891,C4
0.8084109794893466,0.9602256718976838,C3
-0.371107268589286,-0.14706480544417744,C1
0.923955268368752,0.8201289152023474,C3
-0.44031390634369205,-0.06300312750943782,C1
0.5150592647879564,0.7203493582536495,C1
-0.6070490485939823,0.3704691103974509,C2
-0.4384887288047776,-0.897344671091566,C2
0.011969540668629541,0.9591498834903365,C3
0.12259245098192229,0.7069265487783272,C1
-0.06521653729830512,0.779431397657057,C4
-0.7530959306499576,0.6346163198418076,C1
0.8162685728959422,0.5825838321579062,C1
0.7631161311889905,0.0701903064452607,C3
-0.5433492232939416,0.8646138133357153,C1
-0.17183497085934318,0.6020079791381963,C1
-0.6732219464619671,0.09101700983571903,C2
0.26762799323973874,-0.30455624753282984,C1
0.8099164638402576,0.4583214154955264,C2
-0.5362931089624898,0.5448699704831721,C1
-0.8882083550586226,-0.4706034062466897,C1
0.8294567372428618,-0.7325459210517045,C2
0.10504986403739447,-0.9029177784337874,C4
-0.24640295800676237,-0.7994504745676498,C2
-0.7487341993115364,-0.2892330701504573,C1
-0.6915522192280024,-0.074211262773628,C3
-0.8169212892928095,0.44312736027064004,C2
0.9842342503575268,-0.43318657440633346,C4
-0.46901073700135987,0.6793146242317274,C1
-0.7537910827795158,0.8939069832831206,C4
0.14380469401420992,-0.02154573288856132,C4
0.8067409746768885,0.817621410095644,C1
-0.02132769799214973,-0.6125969285551001,C3
0.1627276400072284,0.9648183001226538,C3
0.6260938046753339,0.9792854212068314,C3
0.16938413997954482,0.20437344093717202,C2
-0.3127329498800888,-0.15559157067367435,C1
0.2046731938719526,0.2261210126071307,C2
-0.9644452625557633,0.27873497970274674,C4
0.824336567340473,0.5754425510091767,C1
0.3708317821887053,-0.5048299290501397,C2
0.7156959451115077,-0.09276680420565087,C4
-0.5850824021800933,-0.1745040285379007,C1
-0.7709079155627341,-0.35319317502920544,C1
0.5982517315203284,0.0858677469526612,C2
-0.20096416440550469,0.7316284621097102,C1
0.15242477553665013,0.5463606893803785,C1
0.16284595154888715,-0.34340777713073556,C1
-0.849871080074472,-0.22486197318712553,C1
0.4427534213767208,0.6568891605309175,C1
-0.7764525646333209,-0.47961378712847336,C1
-0.12184590735602518,0.5363393347501573,C1
0.4441530106661886,-0.25175761351875314,C1
-0.7221050223673413,-0.6146106205972488,C2
-0.8386602280852173,-0.02748186799307617,C3
-0.8918172488903888,0.23180570164134817,C4
-0.5257331900843876,-0.9079003251519404,C2
0.5399052452312549,-0.4715795500269486,C1
-0.5492569962787743,0.09448504560139348,C2
0.7498617766451501,0.3061174915119289,C2
0.2089376060124859,0.18899534134949247,C2
0.30359898774686345,0.8065712677614452,C1
0.5421525795557185,-0.799224421474303,C2
-0.4567464645989494,-0.5419181771372426,C2
-0.10615234079610603,-0.6132202153342103,C2
0.5620055749835766,0.1691759351368587,C2
0.17956014008493004,0.22751113128936384,C2
-0.43254981204869125,0.08847279439294442,C2
0.20431629775597537,0.20336854754204015,C2
-0.7806028193415451,-0.7843586150579482,C2
-0.7614164263140641,0.08202677772557831,C4
-0.12668812147759678,-0.4528962200023259,C1
0.6927657261335229,0.8233569710036841,C1
0.5688147656184337,0.8014674736400593,C1
0.7696969629078105,-0.14902756396279426,C1
-0.926641911670975,0.19349819817547087,C4
0.4765433140515083,0.14456115382904988,C2
-0.6755966865950735,-0.7882284071268348,C2
0.44197335802241033,-0.6252528090283285,C2
0.2091248603522815,0.9039716578270176,C3
0.6114129936404777,-0.8677014690943938,C2
-0.2211309856740611,0.7851311372754823,C1
-0.9173473340951295,-0.8039208244941591,C3
-0.28369950886264883,-0.8420625935984238,C2
0.09602786297654187,0.7392201994543015,C3
0.15637148907628506,0.3705555049007352,C2
0.5078474565744107,-0.6094368403482846,C2
0.8079519052079609,-0.6637518239117934,C2
0.9526970851539049,0.1485071295569349,C3
0.7311624516646995,-0.4995993448180691,C1
0.33969860310694866,-0.7130310746836559,C2
0.09615429277350218,-0.6356134820793882,C2
0.3297587192146594,-0.401756226221075,C1
0.782284483833718,0.6620384223251616,C1
0.005293989383786224,0.5851327685418661,C3
0.7723366584598295,0.33331634696377654,C2
0.07087200424746598,0.5447803033515897,C1
-0.045358306739846865,0.5510933855368012,C4
0.6126620374750944,0.8792440010650204,C1
0.16665566802446352,0.23080810137560803,C2
0.6965408074756516,0.422896911200493,C2
0.0967546909256598,-0.31094052091482016,C1
-0.10084660656940692,-0.9056599110769328,C3
0.0067104854907278355,-0.5839499850056695,C4
-0.7568188831035898,-0.23941753273357858,C1
0.14551313516017128,0.2881090094855512,C2
-0.052477670438946245,0.8438217487024919,C4
0.19591052572554069,-0.029641989447027894,C4
0.9050448108322866,-0.09376035979780517,C4
-0.8717626312231286,0.7459066055361401,C1
-0.13497884272046323,0.2158014454423378,C4
-0.5681905741569968,-0.44320321232250026,C1
0.9243126892647535,0.12612950104877685,C3
0.8523624713072895,-0.3467595444303002,C1
0.12081964071967,0.996097044922218,C3
0.48471720516198746,0.921524389252522,C1
-0.3253313434156473,-0.6701322323226266,C2
0.35305662528420845,0.6972835811657883,C1
-0.2629376375268302,0.8356840196433639,C1
0.45690303793135456,0.6696732524447921,C1
0.38366799592373013,0.18178548208356116,C2
0.6690868056565953,0.3432973675777393,C2
0.02887601676274909,0.3704174396921234,C3
0.8427016963357756,-0.5514205531768561,C2
-0.5607879431582903,-0.14403382498798756,C1
-0.9827562044076319,0.6775900256137315,C4
-0.9113604931131898,-0.19916244987438514,C3
0.7098356856644317,0.17117323997554323,C2
-0.2745580760042954,0.19277244410830785,C2
-0.064360596357244,0.29454236913870546,C4
-0.2901707456142588,-0.060129342192728696,C3
0.822265488405634,-0.5876565171765691,C2
-0.06663665613287173,0.5146743726054286,C1
-0.5338117419468975,0.6105135680353704,C1
-0.054247775762817696,-0.7637620180574292,C3
-0.9751190624725576,-0.38891216255304917,C3
-0.7084840608869001,0.8591920441891707,C1
0.9465866508625107,-0.512560694505465,C2
-0.0015210009757244958,0.7813849512019022,C4
-0.28965429642635176,0.2112617419525904,C2
-0.3380014445245667,-0.11323507622321971,C1
-0.5178991179170103,0.5489347163509388,C1
-0.3667101912843824,-0.19225620460403592,C1
0.6884077221201004,0.37373859713282553,C2
-0.5528362738832795,0.22136037475421078,C2
0.6674778299202391,-0.9282853603570507,C4
0.8139453870649316,0.6861413334453577,C1
-0.7220120514479007,0.39279339889704223,C2
0.2522935006458491,0.4816340377028181,C2
-0.3707101155976522,-0.16485600575402382,C1
0.7540960530074952,0.9301649099178986,C3
-0.05764034423977615,-0.5504772070383532,C2
-0.25043074882626337,-0.23954543532168482,C1
0.9590271938959609,0.8117304978335798,C3
-0.9198596632816209,0.21529893321827243,C4
0.2877315408838286,-0.16488668615735969,C1
0.6886479261790384,0.8106047933228693,C1
0.607249197963418,-0.9186280729314806,C2
-0.6991531085637603,0.9206441183373728,C4
0.7455461861473205,0.27677133598153336,C2
0.4991572900188066,0.6944725254254138,C1
-0.6908914996514564,-0.14782877293751429,C1
-0.7209488253695056,-0.7989674123994783,C2
-0.24119281537806048,-0.5008739032834777,C2
0.4304224847534066,0.15554288990293474,C2
-0.38844075074030915,-0.0293688237315608,C3
-0.099259881925021,0.09735076840913637,C4
0.7927468782895015,-0.3460806959713545,C1
-0.32626344357120596,-0.5304950965251625,C2
-0.9274376514191796,-0.1959584278824038,C3
-0.36316314844879694,0.6928827794790506,C1
-0.00985256190445849,-0.2492070579054202,C3
0.41248774442145764,-0.9672150608399483,C4
0.7026006059523691,-0.1221286262781176,C1
-0.8070020006102707,-0.1765128464591197,C1
-0.20837215568407297,-0.2780113167323359,C1
0.24545517761133406,-0.5536806268577277,C2
0.218815679416694,-0.8490220824122958,C4
0.942736612950589,-0.6505815891860891,C4
0.3412091541976696,0.253770594024622,C2
0.9285864465402485,0.3523790456271898,C3
0.18207961564546138,0.31144640262108214,C2
0.3391821406641724,0.49660744880598817,C2
0.9974706300991669,0.017384021958924745,C3
0.880568859233962,-0.21774217886173042,C4
-0.4126862197830745,-0.024128433345101064,C3
-0.9992087711095958,-0.724788258789757,C3
0.770609040584795,0.4323631411198079,C2
-0.6024926120906167,0.2726381371946711,C2
-0.02263314462663235,0.17489422923766473,C4
-0.33367911067190814,-0.5167510014732488,C2
-0.994286098585816,0.5949999384697622,C4
-0.9779786622375541,0.5084456033004505,C4
-0.3492347429303859,0.0078051444551976434,C4
-0.2856232913548291,0.3031261027438208,C2
0.13257113279386457,-0.495213879618297,C1
-0.9879274188545706,-0.24999441610787865,C3
0.03364798946960712,0.8490290918443553,C3
0.4428492602883032,-0.00112382105453257,C4
0.802307318686333,-0.7783580710572995,C2
-0.6451623583510295,0.8023137824702331,C1
0.7861987373589812,0.9893007998040342,C3
-0.19644969364221798,-0.27808398148887803,C1
0.23118735746861008,-0.9132568765319411,C4
-0.7290636329105851,-0.215766313943764,C1
0.7138872593341068,0.09434632991714609,C3
0.7873616365818219,-0.06686332792935268,C4
-0.928121907933309,-0.3602408217805355,C3
0.6543294014109466,-0.5445666508637126,C2
0.05383292693903341,0.363881382478336,C3
0.15520948828185044,0.44913962059580137,C2
0.6324900085033864,-0.634684871077267,C2
-0.6068027607933704,-0.6411260559004028,C2
0.20660314316305106,-0.22626025069019895,C1
0.7101763363804343,-0.37956950657496025,C1
0.7637099635149824,-0.09851025345015785,C4
0.01711311757128442,0.5366623338155458,C3
-0.5162416023144678,-0.7160559850900949,C2
0.806062952639979,0.6493839485968493,C1
-0.7656628655176554,-0.15683802077753994,C1
-0.3841776945270834,-0.9229192956952152,C2
-0.0585429649925171,0.39553127008095235,C4
-0.7122867168569507,-0.4442088968567812,C1
-0.08446524999945249,-0.2269811675600233,C3
-0.5250593734990971,-0.7493947401711911,C2
0.8704323422226512,-0.06105395661105928,C4
0.5584143130455557,-0.20219751203149228,C1
-0.4058897139290303,-0.34696335660959066,C1
-0.6261160443862113,-0.5072732647688492,C2
-0.9873461744264338,-0.5231866810902106,C3
0.9696838997473245,-0.9439206396220445,C4
-0.26486371609141757,0.20924881523906058,C2
-0.008657833505165469,0.9913851003837173,C4
0.07498577428367637,-0.7960963481002343,C4
0.22875840078459353,0.1889651418870355,C2
0.014224757470439942,0.44261183304285034,C3
-0.636390804367641,-0.8631687437251039,C2
0.6101554427469533,0.7271035339666643,C1
0.01909350972262458,0.8664900378933111,C3
0.9397670039713886,-0.10121747712292972,C4
-0.15891788141227337,0.5917277250639303,C1
-0.16465692960237566,-0.3917971743356259,C1
0.5291898432309072,0.8910211283826459,C1
-0.6145476929663578,0.8296191655840257,C1
0.4882416049226077,-0.7606989706699436,C2
-0.5412932591063497,-0.9476878154300348,C3
0.08505637969476765,0.7123704051061321,C3
-0.6466231460020724,-0.12078163125212882,C1
0.3724266919518413,0.7673588804279923,C1
0.08415410622151676,0.6247228879112152,C1
